Trade Date,Options Class,Underlying,Product Type,Exchange,Volume
2015/01/07,AAPL,AAPL,S,BATS,49414
2015/01/08,AAPL,AAPL,S,BATS,88136
2015/01/09,AAPL,AAPL,S,BATS,83614
2015/01/12,AAPL,AAPL,S,BATS,96892
2015/01/13,AAPL,AAPL,S,BATS,106886
2015/01/14,AAPL,AAPL,S,BATS,113408
2015/01/15,AAPL,AAPL,S,BATS,148376
2015/01/16,AAPL,AAPL,S,BATS,191884
2015/01/20,AAPL,AAPL,S,BATS,91051
2015/01/21,AAPL,AAPL,S,BATS,95453
2015/01/22,AAPL,AAPL,S,BATS,113996
2015/01/23,AAPL,AAPL,S,BATS,119318
2015/01/26,AAPL,AAPL,S,BATS,86653
2015/01/27,AAPL,AAPL,S,BATS,189445
2015/01/28,AAPL,AAPL,S,BATS,278987
2015/01/29,AAPL,AAPL,S,BATS,169260
2015/01/30,AAPL,AAPL,S,BATS,189601
2015/02/02,AAPL,AAPL,S,BATS,86511
2015/02/03,AAPL,AAPL,S,BATS,77136
2015/02/04,AAPL,AAPL,S,BATS,131182
2015/02/05,AAPL,AAPL,S,BATS,84769
2015/02/06,AAPL,AAPL,S,BATS,101018
2015/02/09,AAPL,AAPL,S,BATS,66026
