Trade Date,Options Class,Underlying,Product Type,Exchange,Volume
2015/02/12,AMZN,AMZN,S,BATS,5805
2015/02/13,AMZN,AMZN,S,BATS,14750
2015/02/17,AMZN,AMZN,S,BATS,8120
2015/02/18,AMZN,AMZN,S,BATS,4855
2015/02/19,AMZN,AMZN,S,BATS,8703
2015/02/20,AMZN,AMZN,S,BATS,15001
2015/02/23,AMZN,AMZN,S,BATS,4704
2015/02/24,AMZN,AMZN,S,BATS,3044
2015/02/25,AMZN,AMZN,S,BATS,9936
2015/02/26,AMZN,AMZN,S,BATS,6237
2015/02/27,AMZN,AMZN,S,BATS,8397
2015/03/02,AMZN,AMZN,S,BATS,3881
2015/03/03,AMZN,AMZN,S,BATS,3395
2015/03/04,AMZN,AMZN,S,BATS,7307
2015/03/05,AMZN,AMZN,S,BATS,8057
2015/03/06,AMZN,AMZN,S,BATS,13532
2015/03/09,AMZN,AMZN,S,BATS,6018
2015/03/10,AMZN,AMZN,S,BATS,8992
2015/03/11,AMZN,AMZN,S,BATS,5957
2015/03/12,AMZN,AMZN,S,BATS,8378
2015/03/13,AMZN,AMZN,S,BATS,13791
2015/03/16,AMZN,AMZN,S,BATS,5188
2015/03/17,AMZN,AMZN,S,BATS,5414
2015/03/18,AMZN,AMZN,S,BATS,8783
2015/03/19,AMZN,AMZN,S,BATS,6094
2015/03/20,AMZN,AMZN,S,BATS,11846
2015/03/23,AMZN,AMZN,S,BATS,8180
2015/03/24,AMZN,AMZN,S,BATS,3788
2015/03/25,AMZN,AMZN,S,BATS,11616
2015/03/26,AMZN,AMZN,S,BATS,12561
2015/03/27,AMZN,AMZN,S,BATS,11860
2015/03/30,AMZN,AMZN,S,BATS,3520
2015/03/31,AMZN,AMZN,S,BATS,4434
2015/04/01,AMZN,AMZN,S,BATS,5457
2015/04/02,AMZN,AMZN,S,BATS,6960
2015/04/06,AMZN,AMZN,S,BATS,6374
2015/04/07,AMZN,AMZN,S,BATS,3357
2015/04/08,AMZN,AMZN,S,BATS,10423
2015/04/09,AMZN,AMZN,S,BATS,10477
2015/04/10,AMZN,AMZN,S,BATS,16447
2015/04/13,AMZN,AMZN,S,BATS,5955
2015/04/14,AMZN,AMZN,S,BATS,9666
2015/04/15,AMZN,AMZN,S,BATS,7026
2015/04/16,AMZN,AMZN,S,BATS,8356
2015/04/17,AMZN,AMZN,S,BATS,17377
2015/04/20,AMZN,AMZN,S,BATS,9295
2015/04/21,AMZN,AMZN,S,BATS,6931
2015/04/22,AMZN,AMZN,S,BATS,8882
2015/04/23,AMZN,AMZN,S,BATS,20203
2015/04/24,AMZN,AMZN,S,BATS,47664
2015/04/27,AMZN,AMZN,S,BATS,15295
2015/04/28,AMZN,AMZN,S,BATS,13180
2015/04/29,AMZN,AMZN,S,BATS,11330
2015/04/30,AMZN,AMZN,S,BATS,14647
2015/05/01,AMZN,AMZN,S,BATS,13516
2015/05/04,AMZN,AMZN,S,BATS,9078
2015/05/05,AMZN,AMZN,S,BATS,7698
2015/05/06,AMZN,AMZN,S,BATS,10734
2015/05/07,AMZN,AMZN,S,BATS,9513
2015/05/08,AMZN,AMZN,S,BATS,14076
2015/05/11,AMZN,AMZN,S,BATS,6558
2015/05/12,AMZN,AMZN,S,BATS,5378
2015/05/13,AMZN,AMZN,S,BATS,6535
2015/05/14,AMZN,AMZN,S,BATS,6958
2015/05/15,AMZN,AMZN,S,BATS,15872
2015/05/18,AMZN,AMZN,S,BATS,7551
2015/05/19,AMZN,AMZN,S,BATS,7452
2015/05/20,AMZN,AMZN,S,BATS,7176
2015/05/21,AMZN,AMZN,S,BATS,14838
2015/05/22,AMZN,AMZN,S,BATS,10867
2015/05/26,AMZN,AMZN,S,BATS,8413
2015/05/27,AMZN,AMZN,S,BATS,8261
2015/05/28,AMZN,AMZN,S,BATS,6930
2015/05/29,AMZN,AMZN,S,BATS,16842
2015/06/01,AMZN,AMZN,S,BATS,5807
2015/06/02,AMZN,AMZN,S,BATS,5676
2015/06/03,AMZN,AMZN,S,BATS,9788
2015/06/04,AMZN,AMZN,S,BATS,9073
2015/06/05,AMZN,AMZN,S,BATS,11952
2015/06/08,AMZN,AMZN,S,BATS,5802
2015/06/09,AMZN,AMZN,S,BATS,6963
2015/06/10,AMZN,AMZN,S,BATS,7631
2015/06/11,AMZN,AMZN,S,BATS,13365
2015/06/12,AMZN,AMZN,S,BATS,8013
2015/06/15,AMZN,AMZN,S,BATS,6098
2015/06/16,AMZN,AMZN,S,BATS,5042
2015/06/17,AMZN,AMZN,S,BATS,6104
2015/06/18,AMZN,AMZN,S,BATS,12120
2015/06/19,AMZN,AMZN,S,BATS,16280
2015/06/22,AMZN,AMZN,S,BATS,6496
2015/06/23,AMZN,AMZN,S,BATS,20440
2015/06/24,AMZN,AMZN,S,BATS,8757
2015/06/25,AMZN,AMZN,S,BATS,9095
2015/06/26,AMZN,AMZN,S,BATS,14832
2015/06/29,AMZN,AMZN,S,BATS,7745
2015/06/30,AMZN,AMZN,S,BATS,6706
2015/07/01,AMZN,AMZN,S,BATS,5081
2015/07/02,AMZN,AMZN,S,BATS,8932
2015/07/06,AMZN,AMZN,S,BATS,5070
2015/07/07,AMZN,AMZN,S,BATS,7388
2015/07/08,AMZN,AMZN,S,BATS,9387
2015/07/09,AMZN,AMZN,S,BATS,7797
2015/07/10,AMZN,AMZN,S,BATS,12027
2015/07/13,AMZN,AMZN,S,BATS,14051
2015/07/14,AMZN,AMZN,S,BATS,19080
2015/07/15,AMZN,AMZN,S,BATS,10803
2015/07/16,AMZN,AMZN,S,BATS,20637
2015/07/17,AMZN,AMZN,S,BATS,21403
2015/07/20,AMZN,AMZN,S,BATS,13875
2015/07/21,AMZN,AMZN,S,BATS,9010
2015/07/22,AMZN,AMZN,S,BATS,10062
2015/07/23,AMZN,AMZN,S,BATS,24852
2015/07/24,AMZN,AMZN,S,BATS,87231
2015/07/27,AMZN,AMZN,S,BATS,17563
2015/07/28,AMZN,AMZN,S,BATS,11694
2015/07/29,AMZN,AMZN,S,BATS,9727
2015/07/30,AMZN,AMZN,S,BATS,13709
2015/07/31,AMZN,AMZN,S,BATS,12057
2015/08/03,AMZN,AMZN,S,BATS,7565
2015/08/04,AMZN,AMZN,S,BATS,5073
2015/08/05,AMZN,AMZN,S,BATS,8104
2015/08/06,AMZN,AMZN,S,BATS,10319
2015/08/07,AMZN,AMZN,S,BATS,16653
2015/08/10,AMZN,AMZN,S,BATS,5519
2015/08/11,AMZN,AMZN,S,BATS,9723
2015/08/12,AMZN,AMZN,S,BATS,10450
2015/08/13,AMZN,AMZN,S,BATS,12331
2015/08/14,AMZN,AMZN,S,BATS,9608
2015/08/17,AMZN,AMZN,S,BATS,10916
2015/08/18,AMZN,AMZN,S,BATS,6538
2015/08/19,AMZN,AMZN,S,BATS,8554
2015/08/20,AMZN,AMZN,S,BATS,14692
2015/08/21,AMZN,AMZN,S,BATS,25694
2015/08/24,AMZN,AMZN,S,BATS,11850
2015/08/25,AMZN,AMZN,S,BATS,8538
2015/08/26,AMZN,AMZN,S,BATS,11017
2015/08/27,AMZN,AMZN,S,BATS,15157
2015/08/28,AMZN,AMZN,S,BATS,12490
2015/08/31,AMZN,AMZN,S,BATS,5416
2015/09/01,AMZN,AMZN,S,BATS,13949
2015/09/02,AMZN,AMZN,S,BATS,10705
2015/09/03,AMZN,AMZN,S,BATS,10330
2015/09/04,AMZN,AMZN,S,BATS,12825
2015/09/08,AMZN,AMZN,S,BATS,10582
2015/09/09,AMZN,AMZN,S,BATS,9774
2015/09/10,AMZN,AMZN,S,BATS,9065
2015/09/11,AMZN,AMZN,S,BATS,12247
2015/09/14,AMZN,AMZN,S,BATS,6457
2015/09/15,AMZN,AMZN,S,BATS,8449
2015/09/16,AMZN,AMZN,S,BATS,5801
2015/09/17,AMZN,AMZN,S,BATS,15417
2015/09/18,AMZN,AMZN,S,BATS,23241
2015/09/21,AMZN,AMZN,S,BATS,10660
2015/09/22,AMZN,AMZN,S,BATS,13518
2015/09/23,AMZN,AMZN,S,BATS,5969
2015/09/24,AMZN,AMZN,S,BATS,9990
2015/09/25,AMZN,AMZN,S,BATS,17284
2015/09/28,AMZN,AMZN,S,BATS,15178
2015/09/29,AMZN,AMZN,S,BATS,11734
2015/09/30,AMZN,AMZN,S,BATS,9001
2015/10/01,AMZN,AMZN,S,BATS,7876
2015/10/02,AMZN,AMZN,S,BATS,13780
2015/10/05,AMZN,AMZN,S,BATS,6300
2015/10/06,AMZN,AMZN,S,BATS,8691
2015/10/07,AMZN,AMZN,S,BATS,10334
2015/10/08,AMZN,AMZN,S,BATS,9376
2015/10/09,AMZN,AMZN,S,BATS,9019
2015/10/12,AMZN,AMZN,S,BATS,5274
2015/10/13,AMZN,AMZN,S,BATS,4820
2015/10/14,AMZN,AMZN,S,BATS,5439
2015/10/15,AMZN,AMZN,S,BATS,8575
2015/10/16,AMZN,AMZN,S,BATS,12429
2015/10/19,AMZN,AMZN,S,BATS,5946
2015/10/20,AMZN,AMZN,S,BATS,8861
2015/10/21,AMZN,AMZN,S,BATS,3801
2015/10/22,AMZN,AMZN,S,BATS,10941
2015/10/23,AMZN,AMZN,S,BATS,23600
2015/10/26,AMZN,AMZN,S,BATS,5382
2015/10/27,AMZN,AMZN,S,BATS,6383
2015/10/28,AMZN,AMZN,S,BATS,5681
2015/10/29,AMZN,AMZN,S,BATS,8588
2015/10/30,AMZN,AMZN,S,BATS,10968
2015/11/02,AMZN,AMZN,S,BATS,4138
2015/11/03,AMZN,AMZN,S,BATS,4314
2015/11/04,AMZN,AMZN,S,BATS,13999
2015/11/05,AMZN,AMZN,S,BATS,12321
2015/11/06,AMZN,AMZN,S,BATS,11558
2015/11/09,AMZN,AMZN,S,BATS,6918
2015/11/10,AMZN,AMZN,S,BATS,5979
2015/11/11,AMZN,AMZN,S,BATS,10262
2015/11/12,AMZN,AMZN,S,BATS,8449
2015/11/13,AMZN,AMZN,S,BATS,19540
2015/11/16,AMZN,AMZN,S,BATS,16607
2015/11/17,AMZN,AMZN,S,BATS,7593
2015/11/18,AMZN,AMZN,S,BATS,9384
2015/11/19,AMZN,AMZN,S,BATS,12202
2015/11/20,AMZN,AMZN,S,BATS,12614
2015/11/23,AMZN,AMZN,S,BATS,10723
2015/11/24,AMZN,AMZN,S,BATS,12827
2015/11/25,AMZN,AMZN,S,BATS,8441
2015/11/27,AMZN,AMZN,S,BATS,6562
2015/11/30,AMZN,AMZN,S,BATS,8163
2015/12/01,AMZN,AMZN,S,BATS,11024
2015/12/02,AMZN,AMZN,S,BATS,9155
2015/12/03,AMZN,AMZN,S,BATS,16459
2015/12/04,AMZN,AMZN,S,BATS,14642
2015/12/07,AMZN,AMZN,S,BATS,6799
2015/12/08,AMZN,AMZN,S,BATS,7777
2015/12/09,AMZN,AMZN,S,BATS,11504
2015/12/10,AMZN,AMZN,S,BATS,5642
2015/12/11,AMZN,AMZN,S,BATS,18288
2015/12/14,AMZN,AMZN,S,BATS,8028
2015/12/15,AMZN,AMZN,S,BATS,9147
2015/12/16,AMZN,AMZN,S,BATS,8938
2015/12/17,AMZN,AMZN,S,BATS,11000
2015/12/18,AMZN,AMZN,S,BATS,14068
2015/12/21,AMZN,AMZN,S,BATS,5739
2015/12/22,AMZN,AMZN,S,BATS,4250
2015/12/23,AMZN,AMZN,S,BATS,4612
2015/12/24,AMZN,AMZN,S,BATS,4702
2015/12/28,AMZN,AMZN,S,BATS,7752
2015/12/29,AMZN,AMZN,S,BATS,18091
2015/12/30,AMZN,AMZN,S,BATS,8064
2015/12/31,AMZN,AMZN,S,BATS,11481
2016/01/04,AMZN,AMZN,S,BATS,15226
2016/01/05,AMZN,AMZN,S,BATS,8516
2016/01/06,AMZN,AMZN,S,BATS,8984
2016/01/07,AMZN,AMZN,S,BATS,14081
2016/01/08,AMZN,AMZN,S,BATS,17035
2016/01/11,AMZN,AMZN,S,BATS,9190
2016/01/12,AMZN,AMZN,S,BATS,5587
2016/01/13,AMZN,AMZN,S,BATS,15718
2016/01/14,AMZN,AMZN,S,BATS,11353
2016/01/15,AMZN,AMZN,S,BATS,16542
2016/01/19,AMZN,AMZN,S,BATS,5049
2016/01/20,AMZN,AMZN,S,BATS,10136
2016/01/21,AMZN,AMZN,S,BATS,12118
2016/01/22,AMZN,AMZN,S,BATS,14994
2016/01/25,AMZN,AMZN,S,BATS,6545
2016/01/26,AMZN,AMZN,S,BATS,4648
2016/01/27,AMZN,AMZN,S,BATS,6329
2016/01/28,AMZN,AMZN,S,BATS,27560
2016/01/29,AMZN,AMZN,S,BATS,33786
2016/02/01,AMZN,AMZN,S,BATS,6572
2016/02/02,AMZN,AMZN,S,BATS,11679
2016/02/03,AMZN,AMZN,S,BATS,13126
2016/02/04,AMZN,AMZN,S,BATS,10356
2016/02/05,AMZN,AMZN,S,BATS,16277
2016/02/08,AMZN,AMZN,S,BATS,8076
2016/02/09,AMZN,AMZN,S,BATS,6810
2016/02/10,AMZN,AMZN,S,BATS,6775
2016/02/11,AMZN,AMZN,S,BATS,9575
2016/02/12,AMZN,AMZN,S,BATS,10255
2016/02/16,AMZN,AMZN,S,BATS,5479
2016/02/17,AMZN,AMZN,S,BATS,9002
2016/02/18,AMZN,AMZN,S,BATS,7669
2016/02/19,AMZN,AMZN,S,BATS,10129
2016/02/22,AMZN,AMZN,S,BATS,10920
2016/02/23,AMZN,AMZN,S,BATS,4708
2016/02/24,AMZN,AMZN,S,BATS,10302
2016/02/25,AMZN,AMZN,S,BATS,7301
2016/02/26,AMZN,AMZN,S,BATS,14304
2016/02/29,AMZN,AMZN,S,BATS,5037
2016/03/01,AMZN,AMZN,S,BATS,7841
2016/03/02,AMZN,AMZN,S,BATS,6296
2016/03/03,AMZN,AMZN,S,BATS,4726
2016/03/04,AMZN,AMZN,S,BATS,5794
2016/03/07,AMZN,AMZN,S,BATS,5955
2016/03/08,AMZN,AMZN,S,BATS,5507
2016/03/09,AMZN,AMZN,S,BATS,3917
2016/03/10,AMZN,AMZN,S,BATS,6174
2016/03/11,AMZN,AMZN,S,BATS,7949
2016/03/14,AMZN,AMZN,S,BATS,5093
2016/03/15,AMZN,AMZN,S,BATS,6314
2016/03/16,AMZN,AMZN,S,BATS,5043
2016/03/17,AMZN,AMZN,S,BATS,11109
2016/03/18,AMZN,AMZN,S,BATS,15326
2016/03/21,AMZN,AMZN,S,BATS,7664
2016/03/22,AMZN,AMZN,S,BATS,7025
2016/03/23,AMZN,AMZN,S,BATS,10045
2016/03/24,AMZN,AMZN,S,BATS,13141
2016/03/28,AMZN,AMZN,S,BATS,7806
2016/03/29,AMZN,AMZN,S,BATS,16395
2016/03/30,AMZN,AMZN,S,BATS,14977
2016/03/31,AMZN,AMZN,S,BATS,5387
2016/04/01,AMZN,AMZN,S,BATS,20671
2016/04/04,AMZN,AMZN,S,BATS,9664
2016/04/05,AMZN,AMZN,S,BATS,11222
2016/04/06,AMZN,AMZN,S,BATS,15502
2016/04/07,AMZN,AMZN,S,BATS,18591
2016/04/08,AMZN,AMZN,S,BATS,22454
2016/04/11,AMZN,AMZN,S,BATS,14193
2016/04/12,AMZN,AMZN,S,BATS,13518
2016/04/13,AMZN,AMZN,S,BATS,17678
2016/04/14,AMZN,AMZN,S,BATS,17367
2016/04/15,AMZN,AMZN,S,BATS,17558
2016/04/18,AMZN,AMZN,S,BATS,13902
2016/04/19,AMZN,AMZN,S,BATS,13673
2016/04/20,AMZN,AMZN,S,BATS,10019
2016/04/21,AMZN,AMZN,S,BATS,11304
2016/04/22,AMZN,AMZN,S,BATS,24655
2016/04/25,AMZN,AMZN,S,BATS,6280
2016/04/26,AMZN,AMZN,S,BATS,6070
2016/04/27,AMZN,AMZN,S,BATS,9849
2016/04/28,AMZN,AMZN,S,BATS,23282
2016/04/29,AMZN,AMZN,S,BATS,37523
2016/05/02,AMZN,AMZN,S,BATS,20213
2016/05/03,AMZN,AMZN,S,BATS,11781
2016/05/04,AMZN,AMZN,S,BATS,10277
2016/05/05,AMZN,AMZN,S,BATS,15179
2016/05/06,AMZN,AMZN,S,BATS,20510
2016/05/09,AMZN,AMZN,S,BATS,12243
2016/05/10,AMZN,AMZN,S,BATS,20766
2016/05/11,AMZN,AMZN,S,BATS,25884
2016/05/12,AMZN,AMZN,S,BATS,20437
2016/05/13,AMZN,AMZN,S,BATS,27593
2016/05/16,AMZN,AMZN,S,BATS,12281
2016/05/17,AMZN,AMZN,S,BATS,17435
2016/05/18,AMZN,AMZN,S,BATS,13475
2016/05/19,AMZN,AMZN,S,BATS,13492
2016/05/20,AMZN,AMZN,S,BATS,29314
2016/05/23,AMZN,AMZN,S,BATS,7616
2016/05/24,AMZN,AMZN,S,BATS,11653
2016/05/25,AMZN,AMZN,S,BATS,9899
2016/05/26,AMZN,AMZN,S,BATS,10978
2016/05/27,AMZN,AMZN,S,BATS,14837
2016/05/31,AMZN,AMZN,S,BATS,12818
2016/06/01,AMZN,AMZN,S,BATS,9164
2016/06/02,AMZN,AMZN,S,BATS,11089
2016/06/03,AMZN,AMZN,S,BATS,29557
2016/06/06,AMZN,AMZN,S,BATS,9067
2016/06/07,AMZN,AMZN,S,BATS,7335
2016/06/08,AMZN,AMZN,S,BATS,8163
2016/06/09,AMZN,AMZN,S,BATS,11726
2016/06/10,AMZN,AMZN,S,BATS,27718
2016/06/13,AMZN,AMZN,S,BATS,12312
2016/06/14,AMZN,AMZN,S,BATS,9086
2016/06/15,AMZN,AMZN,S,BATS,10486
2016/06/16,AMZN,AMZN,S,BATS,15206
2016/06/17,AMZN,AMZN,S,BATS,23900
2016/06/20,AMZN,AMZN,S,BATS,11492
2016/06/21,AMZN,AMZN,S,BATS,6926
2016/06/22,AMZN,AMZN,S,BATS,9472
2016/06/23,AMZN,AMZN,S,BATS,10991
2016/06/24,AMZN,AMZN,S,BATS,25254
2016/06/27,AMZN,AMZN,S,BATS,15058
2016/06/28,AMZN,AMZN,S,BATS,14886
2016/06/29,AMZN,AMZN,S,BATS,13897
2016/06/30,AMZN,AMZN,S,BATS,12109
2016/07/01,AMZN,AMZN,S,BATS,22129
2016/07/05,AMZN,AMZN,S,BATS,9900
2016/07/06,AMZN,AMZN,S,BATS,21645
2016/07/07,AMZN,AMZN,S,BATS,12120
2016/07/08,AMZN,AMZN,S,BATS,24475
2016/07/11,AMZN,AMZN,S,BATS,16277
2016/07/12,AMZN,AMZN,S,BATS,22316
2016/07/13,AMZN,AMZN,S,BATS,20970
2016/07/14,AMZN,AMZN,S,BATS,13932
2016/07/15,AMZN,AMZN,S,BATS,31401
2016/07/18,AMZN,AMZN,S,BATS,12078
2016/07/19,AMZN,AMZN,S,BATS,9899
2016/07/20,AMZN,AMZN,S,BATS,11986
2016/07/21,AMZN,AMZN,S,BATS,14521
2016/07/22,AMZN,AMZN,S,BATS,17447
2016/07/25,AMZN,AMZN,S,BATS,8152
2016/07/26,AMZN,AMZN,S,BATS,4949
2016/07/27,AMZN,AMZN,S,BATS,6799
2016/07/28,AMZN,AMZN,S,BATS,29326
2016/07/29,AMZN,AMZN,S,BATS,36764
2016/08/01,AMZN,AMZN,S,BATS,15347
2016/08/02,AMZN,AMZN,S,BATS,12406
2016/08/03,AMZN,AMZN,S,BATS,13477
2016/08/04,AMZN,AMZN,S,BATS,14752
2016/08/05,AMZN,AMZN,S,BATS,17405
2016/08/08,AMZN,AMZN,S,BATS,6843
2016/08/09,AMZN,AMZN,S,BATS,7646
2016/08/10,AMZN,AMZN,S,BATS,9720
2016/08/11,AMZN,AMZN,S,BATS,11595
2016/08/12,AMZN,AMZN,S,BATS,14587
2016/08/15,AMZN,AMZN,S,BATS,6192
2016/08/16,AMZN,AMZN,S,BATS,6067
2016/08/17,AMZN,AMZN,S,BATS,8585
2016/08/18,AMZN,AMZN,S,BATS,8992
2016/08/19,AMZN,AMZN,S,BATS,19483
2016/08/22,AMZN,AMZN,S,BATS,8906
2016/08/23,AMZN,AMZN,S,BATS,6580
2016/08/24,AMZN,AMZN,S,BATS,6838
2016/08/25,AMZN,AMZN,S,BATS,9355
2016/08/26,AMZN,AMZN,S,BATS,25687
2016/08/29,AMZN,AMZN,S,BATS,8276
2016/08/30,AMZN,AMZN,S,BATS,7532
2016/08/31,AMZN,AMZN,S,BATS,8620
2016/09/01,AMZN,AMZN,S,BATS,8700
2016/09/02,AMZN,AMZN,S,BATS,17194
2016/09/06,AMZN,AMZN,S,BATS,19123
2016/09/07,AMZN,AMZN,S,BATS,9935
2016/09/08,AMZN,AMZN,S,BATS,10052
2016/09/09,AMZN,AMZN,S,BATS,37372
2016/09/12,AMZN,AMZN,S,BATS,14885
2016/09/13,AMZN,AMZN,S,BATS,13216
2016/09/14,AMZN,AMZN,S,BATS,12206
2016/09/15,AMZN,AMZN,S,BATS,14203
2016/09/16,AMZN,AMZN,S,BATS,28918
2016/09/19,AMZN,AMZN,S,BATS,10748
2016/09/20,AMZN,AMZN,S,BATS,7810
2016/09/21,AMZN,AMZN,S,BATS,16273
2016/09/22,AMZN,AMZN,S,BATS,27104
2016/09/23,AMZN,AMZN,S,BATS,23359
2016/09/26,AMZN,AMZN,S,BATS,12313
2016/09/27,AMZN,AMZN,S,BATS,21222
2016/09/28,AMZN,AMZN,S,BATS,30885
2016/09/29,AMZN,AMZN,S,BATS,29895
2016/09/30,AMZN,AMZN,S,BATS,31509
2016/10/03,AMZN,AMZN,S,BATS,11017
2016/10/04,AMZN,AMZN,S,BATS,11230
2016/10/05,AMZN,AMZN,S,BATS,18056
2016/10/06,AMZN,AMZN,S,BATS,13797
2016/10/07,AMZN,AMZN,S,BATS,23669
2016/10/10,AMZN,AMZN,S,BATS,6980
2016/10/11,AMZN,AMZN,S,BATS,14147
2016/10/12,AMZN,AMZN,S,BATS,6543
2016/10/13,AMZN,AMZN,S,BATS,17797
2016/10/14,AMZN,AMZN,S,BATS,26158
2016/10/17,AMZN,AMZN,S,BATS,12904
2016/10/18,AMZN,AMZN,S,BATS,11856
2016/10/19,AMZN,AMZN,S,BATS,9718
2016/10/20,AMZN,AMZN,S,BATS,18943
2016/10/21,AMZN,AMZN,S,BATS,24240
2016/10/24,AMZN,AMZN,S,BATS,9733
2016/10/25,AMZN,AMZN,S,BATS,5833
2016/10/26,AMZN,AMZN,S,BATS,8576
2016/10/27,AMZN,AMZN,S,BATS,17132
2016/10/28,AMZN,AMZN,S,BATS,39608
2016/10/31,AMZN,AMZN,S,BATS,15077
2016/11/01,AMZN,AMZN,S,BATS,16719
2016/11/02,AMZN,AMZN,S,BATS,17565
2016/11/03,AMZN,AMZN,S,BATS,15626
2016/11/04,AMZN,AMZN,S,BATS,24199
2016/11/07,AMZN,AMZN,S,BATS,15961
2016/11/08,AMZN,AMZN,S,BATS,11697
2016/11/09,AMZN,AMZN,S,BATS,18830
2016/11/10,AMZN,AMZN,S,BATS,39964
2016/11/11,AMZN,AMZN,S,BATS,31545
2016/11/14,AMZN,AMZN,S,BATS,17109
2016/11/15,AMZN,AMZN,S,BATS,14727
2016/11/16,AMZN,AMZN,S,BATS,10151
2016/11/17,AMZN,AMZN,S,BATS,17940
2016/11/18,AMZN,AMZN,S,BATS,26809
2016/11/21,AMZN,AMZN,S,BATS,19238
2016/11/22,AMZN,AMZN,S,BATS,21202
2016/11/23,AMZN,AMZN,S,BATS,16278
2016/11/25,AMZN,AMZN,S,BATS,14072
2016/11/28,AMZN,AMZN,S,BATS,14330
2016/11/29,AMZN,AMZN,S,BATS,9677
2016/11/30,AMZN,AMZN,S,BATS,16272
2016/12/01,AMZN,AMZN,S,BATS,21476
2016/12/02,AMZN,AMZN,S,BATS,19522
2016/12/05,AMZN,AMZN,S,BATS,14331
2016/12/06,AMZN,AMZN,S,BATS,11949
2016/12/07,AMZN,AMZN,S,BATS,9939
2016/12/08,AMZN,AMZN,S,BATS,8372
2016/12/09,AMZN,AMZN,S,BATS,10558
2016/12/12,AMZN,AMZN,S,BATS,6958
2016/12/13,AMZN,AMZN,S,BATS,13243
2016/12/14,AMZN,AMZN,S,BATS,10574
2016/12/15,AMZN,AMZN,S,BATS,11617
2016/12/16,AMZN,AMZN,S,BATS,15535
2016/12/19,AMZN,AMZN,S,BATS,8135
2016/12/20,AMZN,AMZN,S,BATS,7259
2016/12/21,AMZN,AMZN,S,BATS,5573
2016/12/22,AMZN,AMZN,S,BATS,7800
2016/12/23,AMZN,AMZN,S,BATS,10617
2016/12/27,AMZN,AMZN,S,BATS,8126
2016/12/28,AMZN,AMZN,S,BATS,9872
2016/12/29,AMZN,AMZN,S,BATS,8988
2016/12/30,AMZN,AMZN,S,BATS,17267
2017/01/03,AMZN,AMZN,S,BATS,9057
2017/01/04,AMZN,AMZN,S,BATS,9305
2017/01/05,AMZN,AMZN,S,BATS,19581
2017/01/06,AMZN,AMZN,S,BATS,36655
2017/01/09,AMZN,AMZN,S,BATS,11937
2017/01/10,AMZN,AMZN,S,BATS,7827
2017/01/11,AMZN,AMZN,S,BATS,9797
2017/01/12,AMZN,AMZN,S,BATS,20830
2017/01/13,AMZN,AMZN,S,BATS,23013
2017/01/17,AMZN,AMZN,S,BATS,11304
2017/01/18,AMZN,AMZN,S,BATS,8192
2017/01/19,AMZN,AMZN,S,BATS,10930
2017/01/20,AMZN,AMZN,S,BATS,20864
2017/01/23,AMZN,AMZN,S,BATS,9294
2017/01/24,AMZN,AMZN,S,BATS,9568
2017/01/25,AMZN,AMZN,S,BATS,13472
2017/01/26,AMZN,AMZN,S,BATS,13028
2017/01/27,AMZN,AMZN,S,BATS,16670
2017/01/30,AMZN,AMZN,S,BATS,8971
2017/01/31,AMZN,AMZN,S,BATS,7496
2017/02/01,AMZN,AMZN,S,BATS,9416
2017/02/02,AMZN,AMZN,S,BATS,21805
2017/02/03,AMZN,AMZN,S,BATS,44199
2017/02/06,AMZN,AMZN,S,BATS,10125
2017/02/07,AMZN,AMZN,S,BATS,12254
2017/02/08,AMZN,AMZN,S,BATS,11744
2017/02/09,AMZN,AMZN,S,BATS,10139
2017/02/10,AMZN,AMZN,S,BATS,16518
2017/02/13,AMZN,AMZN,S,BATS,14613
2017/02/14,AMZN,AMZN,S,BATS,7839
2017/02/15,AMZN,AMZN,S,BATS,12480
2017/02/16,AMZN,AMZN,S,BATS,16065
2017/02/17,AMZN,AMZN,S,BATS,20821
2017/02/21,AMZN,AMZN,S,BATS,16437
2017/02/22,AMZN,AMZN,S,BATS,10642
2017/02/23,AMZN,AMZN,S,BATS,13853
2017/02/24,AMZN,AMZN,S,BATS,22507
2017/02/27,AMZN,AMZN,S,BATS,11558
2017/02/28,AMZN,AMZN,S,BATS,10249
2017/03/01,AMZN,AMZN,S,BATS,9907
2017/03/02,AMZN,AMZN,S,BATS,9516
2017/03/03,AMZN,AMZN,S,BATS,14582
2017/03/06,AMZN,AMZN,S,BATS,8617
2017/03/07,AMZN,AMZN,S,BATS,9256
2017/03/08,AMZN,AMZN,S,BATS,12339
2017/03/09,AMZN,AMZN,S,BATS,12421
2017/03/10,AMZN,AMZN,S,BATS,13387
2017/03/13,AMZN,AMZN,S,BATS,5586
2017/03/14,AMZN,AMZN,S,BATS,7763
2017/03/15,AMZN,AMZN,S,BATS,8688
2017/03/16,AMZN,AMZN,S,BATS,7688
2017/03/17,AMZN,AMZN,S,BATS,8359
2017/03/20,AMZN,AMZN,S,BATS,8524
2017/03/21,AMZN,AMZN,S,BATS,15032
2017/03/22,AMZN,AMZN,S,BATS,5787
2017/03/23,AMZN,AMZN,S,BATS,6994
2017/03/24,AMZN,AMZN,S,BATS,10442
2017/03/27,AMZN,AMZN,S,BATS,8347
2017/03/28,AMZN,AMZN,S,BATS,11079
2017/03/29,AMZN,AMZN,S,BATS,21473
2017/03/30,AMZN,AMZN,S,BATS,10484
